timestamp,map_name,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,recovery_reason,recovery_requires_spawn_reset,stop_reason
2026-07-26T15:56:19.392+00:00,Tower AoE,59,-18,37,-17.8204,36.773,True,True,True,1,358.846,FORWARD,unknown neighbor,5337,0.12,0.12031,0.01822,-7.473,24.265,25.336,3.559,0.941,0.748,119,212,156,119,0.763,0.833,10,0.949,0.803,translation,,moved,1.0026,21.016,25.336,4.32,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:20.025+00:00,Tower AoE,60,-18,38,-17.8406,37.7741,True,True,True,1,358.846,FORWARD,unknown neighbor,5379,0.12,0.12016,0.01774,-8.832,29.064,30.817,2.861,0.962,0.758,99,182,116,99,0.853,0.667,8,0.959,0.874,translation,,moved,1.0013,21.275,30.817,9.542,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.393,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:20.661+00:00,Tower AoE,61,-18,39,-17.8608,38.7784,True,True,True,1,358.846,FORWARD,unknown neighbor,5422,0.12,0.12053,0.01721,-9.373,30.916,32.006,4.639,0.969,0.561,98,187,112,98,0.875,0.583,7,0.971,0.914,mixed,,moved,1.0044,21.848,32.006,10.158,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:21.288+00:00,Tower AoE,62,-18,40,-17.881,39.7822,True,True,True,1,358.846,FORWARD,unknown neighbor,5464,0.12,0.12048,0.01769,-9.053,27.749,29.421,6.364,0.972,0.577,111,181,124,111,0.895,0.75,9,0.964,0.872,translation,,moved,1.004,22.457,29.421,6.964,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:21.925+00:00,Tower AoE,63,-18,41,-17.9012,40.7849,True,True,True,1,358.846,FORWARD,unknown neighbor,5507,0.12,0.12035,0.01892,-10.026,35.235,37.138,8.437,0.971,0.494,89,169,101,89,0.881,0.833,10,0.975,0.807,translation,,moved,1.0029,22.875,37.138,14.262,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:22.537+00:00,Tower AoE,64,-18,42,-17.9214,41.7863,True,True,True,1,358.846,FORWARD,unknown neighbor,5548,0.12,0.1202,0.01911,-3.452,32.717,33.548,18.726,0.964,0.537,67,145,79,67,0.848,0.667,8,0.977,0.764,translation,,moved,1.0017,23.731,33.548,9.817,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:23.155+00:00,Tower AoE,65,-18,43,-17.9416,42.7901,True,True,True,1,358.846,FORWARD,unknown neighbor,5592,0.12,0.12048,0.01632,1.732,18.858,18.917,0.675,0.912,0.622,37,135,61,37,0.607,0.5,6,0.988,0.364,translation,,moved,1.004,24.32,18.917,5.403,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:23.803+00:00,Tower AoE,66,-18,44,-17.9618,43.7926,True,True,True,1,358.846,FORWARD,unknown neighbor,5637,0.12,0.12032,0.01366,0.256,17.342,17.576,1.323,0.875,0.491,55,137,122,55,0.451,0.833,10,0.97,0.227,translation,,moved,1.0027,23.737,17.576,6.16,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3918,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:24.442+00:00,Tower AoE,67,-18,45,-17.982,44.799,True,True,True,1,358.846,FORWARD,unknown neighbor,5680,0.12,0.12079,0.01559,-0.019,1.544,8.93,1.184,0.889,0.515,97,135,113,97,0.858,0.833,10,0.012,0.051,distributed,,moved,1.0065,23.071,8.93,14.141,,distributed visual travel confirmed (distributed camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:25.065+00:00,Tower AoE,68,-18,46,-18.0022,45.8016,True,True,True,1,358.846,FORWARD,unknown neighbor,5723,0.12,0.12035,0.01622,0.004,19.537,19.545,3.923,0.887,0.495,91,122,106,91,0.858,0.75,9,0.278,0.092,distributed,,moved,1.0029,21.544,19.545,1.999,,distributed visual travel confirmed (distributed camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:25.709+00:00,Tower AoE,69,-18,47,-18.0224,46.8036,True,True,True,1,358.846,FORWARD,unknown neighbor,5763,0.12,0.12026,0.01365,2.675,18.046,18.381,1.013,0.904,0.774,62,110,107,62,0.579,0.667,8,0.97,0.355,translation,,moved,1.0022,21.328,18.381,2.947,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:26.340+00:00,Tower AoE,70,-18,48,-18.0427,47.8095,True,True,True,1,358.846,FORWARD,unknown neighbor,5803,0.12,0.12073,0.01376,2.613,21.239,21.412,9.451,0.908,0.411,73,122,118,73,0.619,0.75,9,0.941,0.449,translation,,moved,1.0061,21.01,21.412,0.402,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:26.986+00:00,Tower AoE,71,-18,49,-18.0629,48.8119,True,True,True,1,358.846,FORWARD,unknown neighbor,5845,0.12,0.12031,0.01431,0.745,21.54,23.093,9.063,0.903,0.534,73,140,122,73,0.598,0.75,9,0.93,0.258,translation,,moved,1.0026,21.034,23.093,2.059,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:27.614+00:00,Tower AoE,72,-18,50,-18.083,49.8139,True,True,True,1,358.846,FORWARD,unknown neighbor,5887,0.12,0.12027,0.0147,1.325,20.478,21.721,8.308,0.908,0.455,77,140,126,77,0.611,0.75,9,0.947,0.447,translation,,moved,1.0022,21.158,21.721,0.564,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:28.222+00:00,Tower AoE,73,-18,51,-18.1032,50.8167,True,True,True,1,358.846,FORWARD,unknown neighbor,5930,0.12,0.12036,0.01496,3.041,22.574,25.085,7.17,0.897,0.542,59,139,102,59,0.578,0.583,7,0.924,0.411,translation,,moved,1.003,21.191,25.085,3.894,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3918,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:28.842+00:00,Tower AoE,74,-18,52,-18.1235,51.8206,True,True,True,1,358.846,FORWARD,unknown neighbor,5970,0.12,0.12049,0.0147,0.561,27.136,28.978,6.226,0.885,0.543,46,114,91,46,0.505,0.417,5,0.951,0.614,translation,,moved,1.0041,21.425,28.978,7.553,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:29.455+00:00,Tower AoE,75,-18,53,-18.1437,52.8241,True,True,True,1,358.846,FORWARD,unknown neighbor,6010,0.12,0.12044,0.01509,1.31,19.738,24.786,12.374,0.891,0.468,47,107,89,47,0.528,0.583,7,0.96,0.586,translation,,moved,1.0037,21.878,24.786,2.907,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:30.086+00:00,Tower AoE,76,-18,54,-18.1639,53.8289,True,True,True,1,358.846,FORWARD,unknown neighbor,6053,0.12,0.1206,0.01562,-0.052,19.564,19.564,6.29,0.879,0.452,42,119,86,42,0.488,0.75,9,0.932,0.525,translation,,moved,1.005,22.053,19.564,2.489,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:30.708+00:00,Tower AoE,77,-18,55,-18.1841,54.8297,True,True,True,1,358.846,FORWARD,unknown neighbor,6094,0.12,0.12012,0.01641,-0.448,14.747,15.045,1.194,0.892,0.425,73,144,121,73,0.603,0.833,10,0.839,0.509,translation,,moved,1.001,21.784,15.045,6.739,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:31.322+00:00,Tower AoE,78,-18,56,-18.2043,55.8323,True,True,True,1,358.846,FORWARD,unknown neighbor,6135,0.12,0.12034,0.01662,-1.265,17.455,17.73,2.14,0.919,0.582,79,139,120,79,0.658,0.917,11,0.956,0.333,translation,,moved,1.0028,21.056,17.73,3.326,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:31.955+00:00,Tower AoE,79,-18,57,-18.2244,56.8342,True,True,True,1,358.846,FORWARD,unknown neighbor,6178,0.12,0.12025,0.01574,-0.587,16.197,16.611,7.444,0.921,0.553,85,142,130,85,0.654,0.917,11,0.981,0.522,translation,,moved,1.0021,20.697,16.611,4.086,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:32.574+00:00,Tower AoE,80,-18,58,-18.2446,57.8374,True,True,True,1,358.846,FORWARD,unknown neighbor,6220,0.12,0.12041,0.01646,5.864,22.092,22.972,0.663,0.903,0.706,51,119,87,51,0.586,0.583,7,0.956,0.301,translation,,moved,1.0034,20.256,22.972,2.717,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3914,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:33.221+00:00,Tower AoE,81,-18,59,-18.265,58.8482,True,True,True,1,358.846,FORWARD,unknown neighbor,6264,0.12,0.12133,0.01844,5.567,18.595,23.092,6.488,0.943,0.582,55,115,70,55,0.786,0.833,10,0.922,0.684,translation,,moved,1.0111,20.419,23.092,2.674,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:33.845+00:00,Tower AoE,82,-18,60,-18.2854,59.8601,True,True,True,1,358.846,FORWARD,unknown neighbor,6305,0.12,0.12145,0.01625,5.047,20.277,23.482,6.099,0.87,0.545,55,128,117,55,0.47,0.833,10,0.884,0.897,mixed,,moved,1.0121,20.579,23.482,2.903,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:34.486+00:00,Tower AoE,83,-18,61,-18.3056,60.8627,True,True,True,1,358.846,FORWARD,unknown neighbor,6348,0.12,0.12033,0.01766,0.562,22.902,24.354,13.486,0.873,0.403,62,146,120,62,0.517,0.75,9,0.838,0.76,mixed,,moved,1.0028,20.753,24.354,3.601,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:35.110+00:00,Tower AoE,84,-18,62,-18.3258,61.8662,True,True,True,1,358.846,FORWARD,unknown neighbor,6391,0.12,0.12045,0.01698,-1.859,14.022,14.25,3.658,0.889,0.449,69,164,125,69,0.552,0.75,9,0.905,0.524,translation,,moved,1.0038,20.969,14.25,6.719,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4005,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:35.733+00:00,Tower AoE,85,-18,63,-18.346,62.8683,True,True,True,1,358.846,FORWARD,unknown neighbor,6434,0.12,0.12027,0.01683,-0.243,17.244,17.864,4.199,0.905,0.387,93,175,151,93,0.616,0.75,9,0.918,0.518,translation,,moved,1.0023,20.244,17.864,2.38,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3908,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:36.372+00:00,Tower AoE,86,-18,64,-18.3661,63.8693,True,True,True,1,358.846,FORWARD,unknown neighbor,6477,0.12,0.12014,0.01692,-3.332,18.181,18.924,1.113,0.897,0.586,70,152,125,70,0.56,0.583,7,0.952,0.307,translation,,moved,1.0012,19.987,18.924,1.063,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:36.989+00:00,Tower AoE,87,-18,65,-18.3863,64.8721,True,True,True,1,358.846,FORWARD,unknown neighbor,6520,0.12,0.12037,0.01683,-3.097,16.539,17.13,1.005,0.893,0.743,70,153,125,70,0.56,0.5,6,0.918,0.289,translation,,moved,1.0031,19.872,17.13,2.742,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:37.603+00:00,Tower AoE,88,-18,66,-18.4068,65.8865,True,True,True,1,358.846,FORWARD,unknown neighbor,6562,0.12,0.12175,0.01741,-1.259,17.637,18.425,3.462,0.906,0.85,80,151,130,80,0.615,0.75,9,0.926,0.434,translation,,moved,1.0146,19.576,18.425,1.151,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:38.231+00:00,Tower AoE,89,-18,67,-18.4269,66.8881,True,True,True,1,358.846,FORWARD,unknown neighbor,6604,0.12,0.12022,0.01759,1.789,18.53,19.127,5.918,0.917,0.798,109,183,165,109,0.661,0.917,11,0.936,0.477,translation,,moved,1.0018,19.451,19.127,0.325,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:38.852+00:00,Tower AoE,90,-18,68,-18.4471,67.8906,True,True,True,1,358.846,FORWARD,unknown neighbor,6646,0.12,0.12033,0.01842,2.077,15.844,16.167,3.083,0.949,0.718,156,230,196,156,0.796,1.0,12,0.954,0.481,translation,,moved,1.0027,19.416,16.167,3.249,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3921,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:39.510+00:00,Tower AoE,91,-18,69,-18.4673,68.8938,True,True,True,1,358.846,FORWARD,unknown neighbor,6690,0.12,0.1204,0.0233,2.794,16.11,16.626,2.064,0.927,0.696,112,184,126,112,0.889,0.667,8,0.624,0.15,translation,,moved,1.0034,19.065,16.626,2.439,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:40.144+00:00,Tower AoE,92,-18,70,-18.4876,69.9007,True,True,True,1,358.846,FORWARD,unknown neighbor,6731,0.12,0.12085,0.02121,2.457,17.574,18.014,2.744,0.958,0.707,167,226,197,167,0.848,0.75,9,0.938,0.318,translation,,moved,1.0071,18.802,18.014,0.788,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3918,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:40.774+00:00,Tower AoE,93,-19,71,-18.5078,70.9033,True,True,True,1,358.846,FORWARD,unknown neighbor,6775,0.12,0.12034,0.02253,3.505,20.134,20.856,1.989,0.923,0.822,163,255,212,163,0.769,0.75,9,0.802,0.141,translation,,moved,1.0028,18.717,20.856,2.139,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:41.399+00:00,Tower AoE,94,-19,72,-18.5282,71.9156,True,True,True,1,358.846,FORWARD,unknown neighbor,6817,0.12,0.1215,0.02567,4.488,21.647,22.245,2.428,0.933,0.733,146,267,204,146,0.716,0.833,10,0.965,0.282,translation,,moved,1.0125,18.845,22.245,3.399,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:42.027+00:00,Tower AoE,95,-19,73,-18.5487,72.9358,True,True,True,1,358.846,FORWARD,unknown neighbor,6859,0.12,0.12245,0.02449,4.504,23.439,24.123,2.501,0.938,0.713,178,262,241,178,0.739,0.75,9,0.966,0.489,translation,,moved,1.0204,19.049,24.123,5.073,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:42.675+00:00,Tower AoE,96,-19,74,-18.5689,73.9386,True,True,True,1,358.846,FORWARD,unknown neighbor,6903,0.12,0.12037,0.02415,5.428,25.179,25.978,2.447,0.944,0.738,225,328,293,225,0.768,0.917,11,0.965,0.611,translation,,moved,1.0031,19.354,25.978,6.625,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:43.289+00:00,Tower AoE,97,-19,75,-18.5892,74.9459,True,True,True,1,358.846,FORWARD,unknown neighbor,6945,0.12,0.12089,0.02496,6.467,27.614,28.48,1.5,0.942,0.745,192,284,258,192,0.744,0.75,9,0.99,0.72,translation,,moved,1.0074,19.751,28.48,8.729,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.9397,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:43.931+00:00,Tower AoE,98,-19,76,-18.6094,75.9478,True,True,True,1,358.846,FORWARD,unknown neighbor,6989,0.12,0.12026,0.02579,8.198,34.351,35.501,1.417,0.94,0.734,173,271,234,173,0.739,0.833,10,0.976,0.794,translation,,moved,1.0022,20.275,35.501,15.226,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.935,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:44.558+00:00,Tower AoE,99,-19,77,-18.6298,76.9603,True,True,True,1,358.846,FORWARD,unknown neighbor,7032,0.12,0.12152,0.03057,6.188,29.098,29.952,3.135,0.96,0.555,265,308,267,265,0.993,1.0,12,0.614,0.707,perspective-expansion,,moved,1.0126,21.188,29.952,8.764,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,True,0.9416,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:45.201+00:00,Tower AoE,100,-19,78,-18.65,77.9645,True,True,True,1,358.846,FORWARD,unknown neighbor,7077,0.12,0.12054,0.02908,6.473,31.9,32.46,3.03,0.948,0.564,204,341,264,204,0.773,1.0,12,0.984,0.81,translation,,moved,1.0045,21.714,32.46,10.746,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.9179,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:45.838+00:00,Tower AoE,101,-19,79,-18.6702,78.9674,True,True,True,1,358.846,FORWARD,unknown neighbor,7122,0.12,0.12037,0.03269,6.164,38.848,39.423,6.535,0.958,0.505,186,310,227,186,0.819,0.75,9,0.983,0.775,translation,,moved,1.0031,22.359,39.423,17.064,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.9398,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:46.455+00:00,Tower AoE,102,-19,80,-18.6904,79.9705,True,True,True,1,358.846,FORWARD,unknown neighbor,7163,0.12,0.1204,0.02979,6.157,35.106,35.468,12.602,0.953,0.443,194,286,241,194,0.805,0.75,9,0.968,0.718,translation,,moved,1.0033,23.383,35.468,12.085,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.9219,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:47.071+00:00,Tower AoE,103,-19,81,-18.7109,80.9877,True,True,True,1,358.846,FORWARD,unknown neighbor,7205,0.12,0.12209,0.02944,3.494,15.901,17.223,5.529,0.951,0.461,178,261,221,178,0.805,0.75,9,0.953,0.562,translation,,moved,1.0175,24.108,17.223,6.885,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.8831,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:47.701+00:00,Tower AoE,104,-19,82,-18.7311,81.9881,True,True,True,1,358.846,FORWARD,unknown neighbor,7248,0.12,0.12007,0.03078,-3.007,18.127,19.049,2.607,0.941,0.685,127,246,165,127,0.77,0.583,7,0.938,0.211,translation,,moved,1.0006,23.364,19.049,4.315,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.9028,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:48.322+00:00,Tower AoE,105,-19,83,-18.7515,83.0058,True,True,True,1,358.846,FORWARD,unknown neighbor,7288,0.12,0.12215,0.0302,-2.896,17.251,18.21,4.195,0.98,0.525,120,233,124,120,0.968,0.75,9,0.902,0.524,translation,,moved,1.0179,22.898,18.21,4.688,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.8903,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:48.980+00:00,Tower AoE,106,-19,84,-18.7717,84.0077,True,True,True,1,358.846,FORWARD,unknown neighbor,7331,0.12,0.12025,0.02646,-5.061,18.218,20.84,3.481,0.911,0.741,85,195,134,85,0.634,0.667,8,0.932,0.531,translation,,moved,1.0021,22.392,20.84,1.552,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.9314,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:49.609+00:00,Tower AoE,107,-19,85,-18.7919,85.01,True,True,True,1,358.846,FORWARD,unknown neighbor,7372,0.12,0.12029,0.03161,-6.895,16.806,18.942,3.83,0.907,0.588,102,201,163,102,0.626,0.667,8,0.918,0.561,translation,,moved,1.0024,22.224,18.942,3.283,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.8138,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:50.226+00:00,Tower AoE,108,-19,86,-18.8122,86.0166,True,True,True,1,358.846,FORWARD,unknown neighbor,7414,0.12,0.12082,0.02934,-6.943,17.323,19.192,3.639,0.918,0.659,126,216,184,126,0.685,0.667,8,0.902,0.653,translation,,moved,1.0068,21.87,19.192,2.678,,distributed visual travel confirmed (translation camera evidence),True,False,True,0.8253,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:50.849+00:00,Tower AoE,109,-19,87,-18.8326,87.0301,True,True,True,1,358.846,FORWARD,unknown neighbor,7456,0.12,0.12165,0.02989,-5.574,17.76,18.923,4.67,0.92,0.657,140,237,200,140,0.7,0.75,9,0.896,0.573,translation,,moved,1.0137,21.581,18.923,2.658,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7863,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:51.719+00:00,Tower AoE,110,-19,88,-18.8527,88.0305,True,True,True,1,358.846,FORWARD,unknown neighbor,7522,0.12,0.12008,0.03303,0.222,-0.576,1.46,0.595,0.743,0.667,51,237,160,51,0.319,0.25,3,0.09,0.259,distributed,motion_debug\step_0110_forward_recheck_1_motion.json,moved,1.0006,21.293,1.46,19.834,,distributed visual travel confirmed (distributed camera evidence),True,False,False,0.5173,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:52.367+00:00,Tower AoE,111,-19,89,-18.873,89.035,True,True,True,1,358.846,FORWARD,unknown neighbor,7559,0.12,0.12056,0.04564,-6.401,19.912,20.912,4.367,0.949,0.696,138,281,173,138,0.798,0.667,8,0.948,0.685,translation,,moved,1.0047,19.151,20.912,1.76,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7888,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:52.994+00:00,Tower AoE,112,-19,90,-18.8937,90.0622,True,True,True,1,358.846,FORWARD,unknown neighbor,7603,0.12,0.12329,0.04102,-3.831,17.815,19.225,7.399,0.939,0.631,103,278,135,103,0.763,0.5,6,0.929,0.555,translation,,moved,1.0274,19.257,19.225,0.032,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.431,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:53.604+00:00,Tower AoE,113,-19,91,-18.9139,91.0666,True,True,True,1,358.846,FORWARD,unknown neighbor,7643,0.12,0.12055,0.02893,2.712,20.683,21.03,7.908,0.957,0.578,211,327,252,211,0.837,0.917,11,0.945,0.664,translation,,moved,1.0045,19.254,21.03,1.776,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.574,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:54.222+00:00,Tower AoE,114,-19,92,-18.9341,92.0682,True,True,True,1,358.846,FORWARD,unknown neighbor,7683,0.12,0.12022,0.03235,2.353,21.373,22.339,7.802,0.967,0.446,240,344,273,240,0.879,1.0,12,0.948,0.67,translation,,moved,1.0019,19.36,22.339,2.979,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4974,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:54.864+00:00,Tower AoE,115,-19,93,-18.9543,93.0726,True,True,True,1,358.846,FORWARD,unknown neighbor,7726,0.12,0.12054,0.03219,4.109,22.342,24.549,7.572,0.966,0.477,195,330,223,195,0.874,1.0,12,0.952,0.71,translation,,moved,1.0045,19.539,24.549,5.01,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.5456,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:55.543+00:00,Tower AoE,116,-19,94,-18.9746,94.0823,True,True,True,1,358.846,FORWARD,unknown neighbor,7769,0.12,0.12119,0.0264,5.099,18.072,20.883,2.907,0.93,0.478,136,316,177,136,0.768,0.75,9,0.856,0.611,translation,,moved,1.0099,19.84,20.883,1.044,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4557,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:56.176+00:00,Tower AoE,117,-19,95,-18.9948,95.0859,True,True,True,1,358.846,FORWARD,unknown neighbor,7808,0.12,0.12046,0.02202,4.082,20.556,22.219,4.149,0.939,0.462,106,225,134,106,0.791,0.75,9,0.884,0.624,translation,,moved,1.0038,19.902,22.219,2.317,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4266,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:56.801+00:00,Tower AoE,118,-19,96,-19.0151,96.0903,True,True,True,1,358.846,FORWARD,unknown neighbor,7851,0.12,0.12055,0.01974,1.987,26.444,27.094,5.507,0.933,0.456,90,192,122,90,0.738,0.833,10,0.928,0.733,translation,,moved,1.0046,20.041,27.094,7.053,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3923,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
