old_path	new_path	tracked_status	git_blob_before	sha256_before	size_before	classification	canonical_owner	phase7_action	later_phase_if_deferred	collision_status	notes
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/01_early_open_field_typical_fast/world.json.gz	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/01_early_open_field_typical_fast/world.json.gz	tracked	ab8afc8430bf6a3f0c9d452ef61b0b50dc6c852d	fc24d66f0e29e436ae701a9de1b73c7f2f5d7cf0cdae04fe805d8375c3076e56	28443	simulator-source	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/01_early_open_field_typical_fast/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/coordinate_frame.json	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/map.json	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/map.json	tracked	196d07b2fed5987b1542c0fe93841480bcb09a35	33ddd640f2b1dec271c043784f4419f97c8732cb3ed2f12a9a5402d31cc100ab	500	scientific-artifact	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/occupancy.npy	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/occupancy.npy	tracked	82af78585a5d15f9a8c03e23cd25fd18f07c93e5	3f6d3ab616a88a741bdecf5416e305956951dc11113df1534b3facc6dc516e81	50304	scientific-artifact	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/world.json.gz	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/world.json.gz	tracked	aba9e3bd019b45b3b8837669fa2acafb3323fbf1	7c0ade4aaeac3c6d2b162707c0c0b1b2789fdd338052f160fa23d58f943b40c4	28767	simulator-source	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/02_intermediate_irregular_plain_uneven_typical/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/map.json	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/map.json	tracked	b705b92a45d088f849601a07ba675b89d34a0c81	5a7fbe7000a1d815d572630ac1757131719c70fa73b8465c0f343a552dfce811	490	scientific-artifact	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	tracked	61df769884e9261f9e61ef5af6ec39b1ecda3902	23fe28e396756a83485f5f87e1ee07a17edb97c48a70a79a0d43d9e1a7762633	35472	scientific-artifact	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/world.json.gz	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/world.json.gz	tracked	d370840487d030db935fb2d93394a5d23fa78fdf	39e9337efca156e05ae6b359feaf3b3346972029c4c1272c146e677353c3cd3c	32560	simulator-source	.pytest-temp-v17/test_variant_filter_and_fixed_1/curriculum/variants/03_advanced_broad_lobes_shifting_variable/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_variant_filter_and_fixed_current	.pytest-temp-v17/test_variant_filter_and_fixed_current	tracked	a97b34c5656d31bb098536bc9d5a157bc1788836	e2caec5b16902ec75a6ea2045c7fae934722d6cb7e4d4d81f6697a316be5622a	111	test	.pytest-temp-v17/test_variant_filter_and_fixed_current	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_world_model_round_trip0/world.json.gz	.pytest-temp-v17/test_world_model_round_trip0/world.json.gz	tracked	a449e11af52d1d8b1d76aa4f8fae95440619d699	c96881aab9964900c9b05aa535379fd7fdd1e4a33f30294ba7507e1b2da52df0	845	simulator-source	.pytest-temp-v17/test_world_model_round_trip0/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/.pytest-temp-v17/test_world_model_round_tripcurrent	.pytest-temp-v17/test_world_model_round_tripcurrent	tracked	395e7ed6d34a69784366c458f7c1e5918d4f0aeb	0a8787feb831b88e1533ba4ddbf3630a64b973ff082b2796803d9ecc4d870347	108	test	.pytest-temp-v17/test_world_model_round_tripcurrent	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/BASELINE_RESULTS.md	BASELINE_RESULTS.md	tracked	d21354dfe876eddd8b97c20feeffa72c8f47f43b	3ff8d5c690f91f6a818ce09384e852cfaae643ab1ea22bc8126771c5b37746ec	1911	simulator-source	BASELINE_RESULTS.md	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/CLAUDE.md	CLAUDE.md	tracked	f2641f3e1d8e515ad8f725055e76c439b4131401	d0804d4b6c926c8931182fec07cb4dffd9504c4e0e0378089c1591806d548133	1135	simulator-source	CLAUDE.md	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/EVALUATE_GENERIC_BASE.ps1	EVALUATE_GENERIC_BASE.ps1	tracked	d40aec99ff33a8d783df15e43096766985f3c095	cd4cb7036bb02104b26169b25eef785063d9020093badd2d3732d65cbb2f96f8	1234	simulator-source	EVALUATE_GENERIC_BASE.ps1	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/FAIR_TIME_UPDATE_README.md	FAIR_TIME_UPDATE_README.md	tracked	bb2d08a4746ceec2812cee9ab74a4fef77a2af32	7bfe48f56256897c2af8007ee4ba3b57cd71499586721ebacf90d2a54351f9a9	1696	simulator-source	FAIR_TIME_UPDATE_README.md	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/GENERATE_SYNTHETIC_CURRICULUM.ps1	GENERATE_SYNTHETIC_CURRICULUM.ps1	tracked	82789016ea2bb6801fe218ed446b59551b1d30dd	4a130d4feaf8b2c6dc48d169173a76587bc577b7f98851c665edcf06ca6d8850	1068	simulator-source	GENERATE_SYNTHETIC_CURRICULUM.ps1	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/PILOT_GENERIC_BASE.ps1	PILOT_GENERIC_BASE.ps1	tracked	16010989c252f3f2c2f5529c38a5aef33a40de11	ac9fd442d20f7943c418f6dc9f3ea2e85e43971247527ae12b7a87d7c9da5b6b	4298	simulator-source	PILOT_GENERIC_BASE.ps1	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/README.md	flyff_farming_simulator/README.md	tracked	f47b02840388f609f9abd2f1a0e04b8c7aae498e	46615d80eb7eff6d08708e448f834d6cb02d3f99ecd4a4925981aaa72ef3d335	8834	simulator-source	flyff_farming_simulator/README.md	DEFER	PHASE_13	deferred-collision	Distinct documentation collides with the repository README; cleanup/restructure is Phase 13.
flyff_farming_simulator/REFIT_WORLD_MODEL.ps1	REFIT_WORLD_MODEL.ps1	tracked	7ceb9e26419f0fe550cea0b5b894442d3e7a85b2	df50e923c70798baa05fa83da66f12b872fcadd158d7f2609e3c2d06547bd0e4	3128	simulator-source	REFIT_WORLD_MODEL.ps1	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/RUN_CANONICAL_ADVANCED.py	RUN_CANONICAL_ADVANCED.py	tracked	932631ddc12ee42ae45ea56b895f421fc5a4c2f1	e1d7085cde49bee2ee3fb16c305b004e846cbb3660dfa66bbb46d5aa2cce89be	24627	simulator-source	RUN_CANONICAL_ADVANCED.py	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/RUN_CANONICAL_BASIC.py	RUN_CANONICAL_BASIC.py	tracked	cabe70805019b1df1f1d4bc6ffe1685486bb35fe	7c43d04bbc5406c7d8835555330c8138d101e6359ad75dc5f8961444a1b0a8d0	25290	simulator-source	RUN_CANONICAL_BASIC.py	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/RUN_CANONICAL_BEGINNER.py	RUN_CANONICAL_BEGINNER.py	tracked	270b0a8b62166798b296bc372ffc9ef479a989b2	94b3474fb374a5475e4f5dcc00f2d8dd1a9a9470e3b348d59aa7cb6a37024e1d	28150	simulator-source	RUN_CANONICAL_BEGINNER.py	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/RUN_CANONICAL_INTERMEDIATE.py	RUN_CANONICAL_INTERMEDIATE.py	tracked	ee1f8e599b68aa161bc9161bd49f128aeda03a2e	a80b120300f8536c596790db3c0d667b99615ca7eb5439757a4f54f03ba73e19	21442	simulator-source	RUN_CANONICAL_INTERMEDIATE.py	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/SMOKE_TEST_FACTORIZED.ps1	SMOKE_TEST_FACTORIZED.ps1	tracked	b4172737304c80fd53d76150e6854442d6ac8cc9	ac45b301273a82cc241fc0c70756b6b39bec4488c3fe7f84f4d4355a911b111e	1344	simulator-source	SMOKE_TEST_FACTORIZED.ps1	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/SYNTHETIC_CURRICULUM_README.md	SYNTHETIC_CURRICULUM_README.md	tracked	c9d1eea102c62a6a69737bb2e410bc191ff44c75	15a0d01113aeb902031bdeb9ebf9ef300964c915d21a68dcecfc293abf56c192	3636	simulator-source	SYNTHETIC_CURRICULUM_README.md	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/VALIDATE_NEW_RECORDINGS.ps1	VALIDATE_NEW_RECORDINGS.ps1	tracked	710c4b63656b271da3f5d0946b8029a2553804ad	bd6d31a66f2f109f40b3c08c8350f6163f952c69a8e18a289242c5a5077ce856	2634	simulator-source	VALIDATE_NEW_RECORDINGS.ps1	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/_basic_round_eval_worker.py	_basic_round_eval_worker.py	tracked	7a2c8cbd3944f734e765c9fb32e2c549623e0804	fa5927e70861184aae543c6bbc20b0f447df7ba7c908107c223268e6bffe2492	4811	simulator-source	_basic_round_eval_worker.py	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/benchmark_real_baseline.json	benchmark_real_baseline.json	tracked	f5f464efa95d851e78527c8e608199b59c9c2cbe	dae05413a874845463042582d379a0e4e2bf46596769539f82370f92c40b8111	1259	config	benchmark_real_baseline.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/factorized_human_demonstrations.npz	datasets/factorized_human_demonstrations.npz	tracked	927cfe05d25a2c4b951436547425fa0a9fea04cc	edbddc62c961982f055298542110cf6488619c40ff1728ff41c40ee8664a7fde	2230970	scientific-artifact	datasets/factorized_human_demonstrations.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/factorized_teacher.npz	datasets/factorized_teacher.npz	tracked	d8083433af8b09e85956c6b23ea1b3ba75f24cd7	6fc7de3c8dddb333f993c76aab9d35f9eed8a76aa309f67c12538ec0c6644815	7815379	scientific-artifact	datasets/factorized_teacher.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/factorized_v192_teacher.npz	datasets/factorized_v192_teacher.npz	tracked	61e2ed5c7e566e8fe4ff63e10fe8c76e10837480	ab18e33637236b267332dfa06957ece78122cf2ef5b00a06ce9b349276c9df46	3417989	scientific-artifact	datasets/factorized_v192_teacher.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/factorized_v193_dagger_round.npz	datasets/factorized_v193_dagger_round.npz	tracked	64dcd7881436b3fc0b8eee17a3fa8f363e1a5660	4f714d40ec06e998debfe7bee2b4a90b80555af08c6e1ff7d180fcbb72260ed4	1440708	scientific-artifact	datasets/factorized_v193_dagger_round.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/factorized_v193_teacher.npz	datasets/factorized_v193_teacher.npz	tracked	9ab51a96db951df28603977811eb1633c589c869	da1acf31cc8202136ac0111b0b5c52c196a063272b07448021f9f29b88e7a1be	7655608	scientific-artifact	datasets/factorized_v193_teacher.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/real_farming_baseline_demos.npz	datasets/real_farming_baseline_demos.npz	tracked	ee5dedad4229c4dfe2f3ec16cfc71b183dac52b1	3a5dec08a986949fdd6f3f998ef2763679ac8503d63ea1d9e97cf1570c9fd546	841189	scientific-artifact	datasets/real_farming_baseline_demos.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/split_branch_dagger_round.npz	datasets/split_branch_dagger_round.npz	tracked	98d728c2ed4a4a829ae234291ed306ff1ffe2d04	3cb6a0f246a362183229619bc73f3a9f0e49157916cded4d13ed9a669be64d49	1247045	scientific-artifact	datasets/split_branch_dagger_round.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/split_branch_human.npz	datasets/split_branch_human.npz	tracked	927cfe05d25a2c4b951436547425fa0a9fea04cc	edbddc62c961982f055298542110cf6488619c40ff1728ff41c40ee8664a7fde	2230970	scientific-artifact	datasets/split_branch_human.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/datasets/split_branch_teacher.npz	datasets/split_branch_teacher.npz	tracked	d8083433af8b09e85956c6b23ea1b3ba75f24cd7	6fc7de3c8dddb333f993c76aab9d35f9eed8a76aa309f67c12538ec0c6644815	7815379	scientific-artifact	datasets/split_branch_teacher.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/_audit_intermediate_dagger.npz	evaluations/_audit_intermediate_dagger.npz	tracked	f7ec00eace3b7855b7a26fb5603e64a9cc8cf211	94768050d0d06cfea3c6398f1abd4fe8955f847574e4be444f9d6de688682a56	226934	scientific-artifact	evaluations/_audit_intermediate_dagger.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/adversarial_clearance_validation.json	evaluations/adversarial_clearance_validation.json	tracked	341c75f5a0414fbd219b1486f46bbdf2871bec70	1d53bd8c094904a8879fd69c696d14e435c85a56a1aae3f3ab0ac8624091cfb8	1584	scientific-artifact	evaluations/adversarial_clearance_validation.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/audit_final_target_lock_transitions.json	evaluations/audit_final_target_lock_transitions.json	tracked	100f0284d05f2329e94e904925484dd35ba1022e	cce100c9ff3b9440a54eb9dec1735f189b44af12d221845fdd67e43c1746c6df	123843	scientific-artifact	evaluations/audit_final_target_lock_transitions.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/audit_selector_fallback.json	evaluations/audit_selector_fallback.json	tracked	a558797425fd7ea4614deb2197f89203f18b2d0f	b857183fcc9d1b2eb735c1a354fd3d4081ea6bb6e3b451ef41961b1b5c667ff3	390798	scientific-artifact	evaluations/audit_selector_fallback.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/audit_selector_fallback_pre_selector_patch.json	evaluations/audit_selector_fallback_pre_selector_patch.json	tracked	d4d58ebbcc8058ed5af718f6817a7ea0cc42e401	69d37e078327032c697437e9b163621f7604b9404c216db3efe795a355d8adc2	245350	scientific-artifact	evaluations/audit_selector_fallback_pre_selector_patch.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/beginner_routing_randomized_walls_eval.json	evaluations/beginner_routing_randomized_walls_eval.json	tracked	c234da3ef88cfba9474e4da89f556b503713e45b	32cfdddef77b0a353448a75c40f33a0b6b627936d392822276f4e9841ef34621	131303	scientific-artifact	evaluations/beginner_routing_randomized_walls_eval.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/beginner_routing_two_wall_s_route_eval.json	evaluations/beginner_routing_two_wall_s_route_eval.json	tracked	a7bb8485e4c3ccc1e97cabfea651dbc947800826	902c45171ba60aee9e8dc87516e413dddf274e77805ba58a7b783253892076a5	27656	scientific-artifact	evaluations/beginner_routing_two_wall_s_route_eval.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/beginner_routing_two_wall_s_route_eval_corrected_previous_steering.json	evaluations/beginner_routing_two_wall_s_route_eval_corrected_previous_steering.json	tracked	9643f7d7d03f0a2c6235cd2a34cabb8f978cc954	c6c3b298bb1339f2e8d549aa12b6b06fbcdf6ac2ff303fde73f769308567aca2	29990	scientific-artifact	evaluations/beginner_routing_two_wall_s_route_eval_corrected_previous_steering.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_advanced_run_summary.json	evaluations/canonical_advanced_run_summary.json	tracked	ef14a276fb5a40b63382e012cb7c456a25fae61c	8b11214d8eb19c404b6a0a8e118ee9feef76fb2b7360ec485ab77e9678aa88a8	23903	scientific-artifact	evaluations/canonical_advanced_run_summary.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_advanced_zero_shot_diagnostic.json	evaluations/canonical_advanced_zero_shot_diagnostic.json	tracked	53ef4dbd114a432e94f90fce6d6f8c43c6c72488	06ef04e94f0026bb35282b2312f861b82e23df1825e9641ba3fbedb2b10e7e5a	47717	scientific-artifact	evaluations/canonical_advanced_zero_shot_diagnostic.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_basic_bootstrap_dataset.npz	evaluations/canonical_basic_bootstrap_dataset.npz	tracked	b6596074ebdc28d2aba0a62f1313221354875a36	2f56efe6eabfe42565f1094ee1b81bbe5c4ddd9e0b8c1538f2f3b2488a3e7906	2198356	scientific-artifact	evaluations/canonical_basic_bootstrap_dataset.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_basic_human_demos.npz	evaluations/canonical_basic_human_demos.npz	tracked	93b6efde159e2ea3d8011464b91f77bff76d7c1d	8c62650e80fa5c527b4f32df54542d93775d65eb5a029b8157452914217cf003	2216011	scientific-artifact	evaluations/canonical_basic_human_demos.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_basic_run_summary.json	evaluations/canonical_basic_run_summary.json	tracked	08d04e3f5c4729d4ed35603a4b82137dbe28c0a0	36b96dfa8a6ef507a5758ca6083fc475ef9bef76e6de44a33e61ae52a0bf9a1c	5252	scientific-artifact	evaluations/canonical_basic_run_summary.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_basic_teacher_dataset.npz	evaluations/canonical_basic_teacher_dataset.npz	tracked	3bc59351e6b4ab288d7a2f0c8f817096601efb5a	02cb4d9ee6c5acd7d25a05b9bfef7b28590b6b826a7fb2a0bf71dc72c5ff2e9a	4044176	scientific-artifact	evaluations/canonical_basic_teacher_dataset.npz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_beginner_run_summary.json	evaluations/canonical_beginner_run_summary.json	tracked	56b649125921f793bbd72173076bf0381dacff46	3b52aa351c2cfeca3a4aff5ed2e76d5f9ed4520ae0d8c7f1fc86b2349e5c7bdb	6812	scientific-artifact	evaluations/canonical_beginner_run_summary.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_beginner_zero_shot_diagnostic.json	evaluations/canonical_beginner_zero_shot_diagnostic.json	tracked	5620a79e7632b65d96d5b4b3b69ddc4398496ccb	94aeea010465d7d3d833f1f0b0886b4ab06d8c28af8e60abe8ea9dcd95b5eaca	1663	scientific-artifact	evaluations/canonical_beginner_zero_shot_diagnostic.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_intermediate_run_summary.json	evaluations/canonical_intermediate_run_summary.json	tracked	86253eb221fc679c3025c3d1cf705d4e3b9897d6	03cceec8cb531c476a3ce369d9a6db34bf915fe2948a8539fd1590b84ebcd5c3	1713	scientific-artifact	evaluations/canonical_intermediate_run_summary.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/canonical_intermediate_zero_shot_diagnostic.json	evaluations/canonical_intermediate_zero_shot_diagnostic.json	tracked	9364621aad89f6a6e6d672bad46a1ff499b15f51	0a4211534b6294ec6983649647a6fa5a1e1b5ec5dd0338e187e9e6ced431e83b	24092	scientific-artifact	evaluations/canonical_intermediate_zero_shot_diagnostic.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/checkpoint_selection_result.json	evaluations/checkpoint_selection_result.json	tracked	9989b5b2235755586f7054b25cd2f092c087ec87	016d0b6ebace64d58b55736d5dbdaa14dc9e03a6061333a13ea3e694b2993d61	3805	scientific-artifact	evaluations/checkpoint_selection_result.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/clearance_confusion_matrix.json	evaluations/clearance_confusion_matrix.json	tracked	c420840971a40a00163f63d159900288bf143738	7d298ca20a0f512dcba7ee15dd613afd9cd2f62a2e8339c7407e0953db55cfd6	6733	scientific-artifact	evaluations/clearance_confusion_matrix.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/coarse_route_proof_of_mechanism.json	evaluations/coarse_route_proof_of_mechanism.json	tracked	d823f281749787a05e9abe78fef910c351a353e9	e726ef4c3de54b22256ec7742f89d8b69e358a9f34e51b616d2843b540577bb8	982	scientific-artifact	evaluations/coarse_route_proof_of_mechanism.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/coarse_route_proof_of_mechanism_v2.json	evaluations/coarse_route_proof_of_mechanism_v2.json	tracked	4ac861278e82f17a4a673ef6353124831507568d	edea11f3c4ec1850182e833309c88f989a7fb9242a05444ae554f827d7345189	1170	scientific-artifact	evaluations/coarse_route_proof_of_mechanism_v2.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/coarse_route_rollout_verification.json	evaluations/coarse_route_rollout_verification.json	tracked	cdefed21e7c1fa2bae92c2639ff9f34c6e27b160	bb0cd7727edc87a1e3d7736e3eec521954a469891197dcd8a973215f7baf3f47	480	scientific-artifact	evaluations/coarse_route_rollout_verification.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/current_baseline_comparison.json	evaluations/current_baseline_comparison.json	tracked	ce47621996207c6d679ec0e81c80dd6c6caab627	ef74ed366c6b36b13623d8b219f120bac9603356459840b713ee1cbd15e10cff	5040	scientific-artifact	evaluations/current_baseline_comparison.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/deep_review_reward_audit.json	evaluations/deep_review_reward_audit.json	tracked	e9aa172bd701a4f60835f716b19cfb73ac5a49d9	9b7f0761aa550814dedc3c81108dc70b0c0ee7b8cd4f87e3cbcf8b883df15f7e	523369	scientific-artifact	evaluations/deep_review_reward_audit.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/diagnose_fallback_ranking_candidates.json	evaluations/diagnose_fallback_ranking_candidates.json	tracked	1c012fdfeb3f30182e2822e72f22ada4af1a8766	079856979b79c7c5ceeca43d466ff18ac6304019aec8b61bbd698e95aa6cab36	20592	scientific-artifact	evaluations/diagnose_fallback_ranking_candidates.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/diagnose_ltr_rtl_contrastive.json	evaluations/diagnose_ltr_rtl_contrastive.json	tracked	a758c09a53ed5acc167aa90b44921b73f6730751	78a27e5a43da3c658b5b515ff1fe5f6ba3f5243b2a5250e1287499963175f2ef	53150	scientific-artifact	evaluations/diagnose_ltr_rtl_contrastive.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/evaluations/diagnose_ltr_rtl_contrastive_pre_selector_patch.json	evaluations/diagnose_ltr_rtl_contrastive_pre_selector_patch.json	tracked	a758c09a53ed5acc167aa90b44921b73f6730751	78a27e5a43da3c658b5b515ff1fe5f6ba3f5243b2a5250e1287499963175f2ef	53150	scientific-artifact	evaluations/diagnose_ltr_rtl_contrastive_pre_selector_patch.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
