timestamp,map_name,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,recovery_reason,recovery_requires_spawn_reset,stop_reason
2026-07-26T16:54:47.838+00:00,Tower AoE,59,-1,59,-1.1955,59.3394,True,True,True,1,358.846,FORWARD,unknown neighbor,5047,0.12,0.12255,0.01281,4.704,19.616,20.086,3.137,0.933,0.642,67,97,93,67,0.72,0.667,8,0.955,0.382,translation,,moved,1.0213,18.497,20.086,1.589,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3812,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:48.456+00:00,Tower AoE,60,-1,60,-1.2161,60.3618,True,True,True,1,358.846,FORWARD,unknown neighbor,5090,0.12,0.12272,0.01301,4.213,21.882,23.273,5.071,0.93,0.667,72,106,98,72,0.735,0.833,10,0.909,0.553,translation,,moved,1.0227,18.592,23.273,4.681,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:49.102+00:00,Tower AoE,61,-1,61,-1.2362,61.3637,True,True,True,1,358.846,FORWARD,unknown neighbor,5132,0.12,0.12024,0.01373,5.395,22.562,23.437,9.996,0.929,0.606,71,101,99,71,0.717,0.917,11,0.936,0.657,translation,,moved,1.002,18.873,23.437,4.564,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:49.719+00:00,Tower AoE,62,-1,62,-1.2564,62.3642,True,True,True,1,358.846,FORWARD,unknown neighbor,5176,0.12,0.12008,0.01472,5.756,20.334,21.189,10.943,0.936,0.568,74,104,101,74,0.733,0.833,10,0.959,0.62,translation,,moved,1.0007,19.147,21.189,2.042,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:50.334+00:00,Tower AoE,63,-1,63,-1.2766,63.3673,True,True,True,1,358.846,FORWARD,unknown neighbor,5217,0.12,0.12039,0.01524,5.867,21.453,22.306,11.827,0.931,0.619,63,100,91,63,0.692,0.667,8,0.99,0.746,translation,,moved,1.0033,19.269,22.306,3.037,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:50.956+00:00,Tower AoE,64,-1,64,-1.2968,64.3682,True,True,True,1,358.846,FORWARD,unknown neighbor,5258,0.12,0.12013,0.01555,6.34,15.979,17.154,6.35,0.94,0.429,84,124,113,84,0.743,0.833,10,0.969,0.587,translation,,moved,1.0011,19.451,17.154,2.298,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:51.580+00:00,Tower AoE,65,-1,65,-1.317,65.3703,True,True,True,1,358.846,FORWARD,unknown neighbor,5302,0.12,0.12028,0.01583,5.496,14.665,15.708,5.92,0.939,0.549,91,127,120,91,0.758,0.833,10,0.94,0.514,translation,,moved,1.0023,19.203,15.708,3.495,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3786,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:52.217+00:00,Tower AoE,66,-1,66,-1.3372,66.3749,True,True,True,1,358.846,FORWARD,unknown neighbor,5347,0.12,0.12058,0.01648,3.962,15.417,16.028,3.626,0.95,0.588,114,149,143,114,0.797,0.833,10,0.955,0.403,translation,,moved,1.0048,18.826,16.028,2.798,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4156,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:52.839+00:00,Tower AoE,67,-1,67,-1.3574,67.3776,True,True,True,1,358.846,FORWARD,unknown neighbor,5390,0.12,0.12034,0.01822,1.424,16.576,17.765,4.123,0.957,0.705,132,172,160,132,0.825,0.833,10,0.966,0.363,translation,,moved,1.0028,18.524,17.765,0.759,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3789,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:53.470+00:00,Tower AoE,68,-1,68,-1.3776,68.3808,True,True,True,1,358.846,FORWARD,unknown neighbor,5434,0.12,0.12041,0.01938,1.494,16.919,16.921,3.461,0.961,0.599,152,197,179,152,0.849,0.833,10,0.956,0.268,translation,,moved,1.0035,18.442,16.921,1.521,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:54.082+00:00,Tower AoE,69,-1,69,-1.3978,69.3827,True,True,True,1,358.846,FORWARD,unknown neighbor,5474,0.12,0.12024,0.02194,2.492,21.139,22.673,5.524,0.967,0.61,182,233,211,182,0.863,0.75,9,0.978,0.383,translation,,moved,1.002,18.277,22.673,4.396,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:54.702+00:00,Tower AoE,70,-1,70,-1.418,70.3873,True,True,True,1,358.846,FORWARD,unknown neighbor,5518,0.12,0.12058,0.0233,1.446,20.293,20.368,5.593,0.961,0.739,134,224,160,134,0.838,0.583,7,0.974,0.162,translation,,moved,1.0048,18.541,20.368,1.827,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:55.347+00:00,Tower AoE,71,-1,71,-1.4382,71.3894,True,True,True,1,358.846,FORWARD,unknown neighbor,5560,0.12,0.12027,0.02089,1.814,16.129,16.162,5.044,0.959,0.678,146,189,176,146,0.83,0.75,9,0.977,0.247,translation,,moved,1.0023,18.651,16.162,2.489,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3786,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:56.042+00:00,Tower AoE,72,-1,71,-1.4382,71.3894,True,True,True,1,358.846,FORWARD,unknown neighbor,5600,0.12,0.12292,0.00449,4.274,1.354,4.976,2.501,0.795,0.781,32,201,199,32,0.161,0.5,6,0.844,0.244,translation,motion_debug\step_0072_forward_motion.json,blocked,0.0,17.459,4.976,12.483,,"forward flow collapsed and rotated away from the established run direction; partial wall slide/contact likely (flow ratio 0.29, direction deviation 61.5°)",False,True,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:56.891+00:00,Tower AoE,73,-1,71,-1.4382,71.3894,True,True,True,1,358.846,FORWARD,unknown neighbor,5669,0.12,0.12054,0.00541,1.982,-2.759,2.831,2.802,0.808,0.839,31,198,172,31,0.18,0.333,4,0.798,0.912,perspective-expansion,motion_debug\step_0073_forward_recheck_1_motion.json,blocked,0.0,17.459,2.831,14.629,,"forward flow collapsed relative to recent same-heading travel; partial wall slide/contact likely (flow ratio 0.16, direction deviation 133.4°)",False,True,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:55:04.216+00:00,Tower AoE,74,-1,71,-1.4382,71.3894,True,True,True,0,94.367,TURN_RIGHT,unknown neighbor,6192,0.03193,0.0381,,,,,,,,,,,,,,,,,,,turn,,,,,,,False,False,False,0.3848,False,94.367,0.873,1.456,False,94.367,0.844,1.456,,False,
2026-07-26T16:55:04.898+00:00,Tower AoE,75,-1,71,-1.4382,71.3894,True,True,True,0,97.236,FORWARD,unknown neighbor,6220,0.12,0.12036,0.14626,0.0,0.0,0.092,0.04,0.0,0.0,0,202,8,0,0.0,0.0,0,0.0,0.0,none,motion_debug\step_0075_forward_motion.json,blocked,0.0,18.382,0.092,18.29,,world flow collapsed after forward input while only local animation changed; obstacle or impassable boundary likely,False,True,False,0.402,False,94.597,0.905,1.025,False,97.236,0.95,1.039,,False,
2026-07-26T16:55:06.192+00:00,Tower AoE,76,-1,71,-1.4382,71.3894,False,True,False,0,97.236,FORWARD,unknown neighbor,6319,0.12,0.12134,0.11827,0.0,0.0,0.094,0.007,0.0,0.0,0,206,3,0,0.0,0.0,0,0.0,0.0,none,motion_debug\step_0076_forward_recheck_3_motion.json,uncertain,,18.382,0.094,18.288,,forward evidence failed: valid tracks 3 < 8; moving tracks 0 < 6; moving ratio 0.00 < 0.25; occupied regions 0 < 2; flow confidence 0.00 < 0.38,False,False,False,0.3788,False,97.227,0.948,1.039,False,97.236,0.95,1.039,"Forward travel remained visually uncertain after fresh-frame revalidation, so the new position was not guessed. Reason: forward evidence failed: valid tracks 3 < 8; moving tracks 0 < 6; moving ratio 0.00 < 0.25; occupied regions 0 < 2; flow confidence 0.00 < 0.38. Return manually to the known spawn, then resume the persistent map.",True,
