timestamp,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,stop_reason
2026-07-26T15:12:48.577+00:00,61,-1,61,-1.2358,61.3396,True,True,True,1,358.846,FORWARD,unknown neighbor,3479,0.12,0.12035,0.01923,1.719,5.302,5.78,1.933,0.942,0.658,120,165,151,120,0.795,0.417,5,0.903,0.38,translation,,moved,1.0029,9.024,5.78,3.244,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4276,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:49.198+00:00,62,-1,62,-1.2563,62.3576,True,True,True,1,358.846,FORWARD,unknown neighbor,3519,0.12,0.12218,0.02019,1.285,6.193,6.937,3.143,0.939,0.598,132,173,166,132,0.795,0.75,9,0.876,0.458,translation,,moved,1.0181,8.674,6.937,1.737,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4138,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:49.809+00:00,63,-1,63,-1.2764,63.3584,True,True,True,1,358.846,FORWARD,unknown neighbor,3559,0.12,0.12013,0.02044,1.153,5.602,6.225,3.026,0.937,0.543,164,199,191,164,0.859,0.75,9,0.754,0.256,translation,,moved,1.0011,8.486,6.225,2.261,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4074,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:50.436+00:00,64,-1,64,-1.2966,64.3616,True,True,True,1,358.846,FORWARD,unknown neighbor,3601,0.12,0.12041,0.0213,-0.222,5.347,6.143,2.451,0.946,0.588,170,219,205,170,0.829,0.917,11,0.874,0.222,translation,,moved,1.0034,8.242,6.143,2.099,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4039,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:51.067+00:00,65,-1,65,-1.3168,65.3645,True,True,True,1,358.846,FORWARD,unknown neighbor,3642,0.12,0.12037,0.02318,-0.794,6.47,7.962,3.289,0.939,0.608,189,233,218,189,0.867,0.917,11,0.758,0.297,translation,,moved,1.0031,8.015,7.962,0.053,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7712,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:51.701+00:00,66,-1,66,-1.3375,66.3878,True,True,True,1,358.846,FORWARD,unknown neighbor,3684,0.12,0.12282,0.02316,-1.149,5.951,6.632,2.761,0.953,0.68,181,225,207,181,0.874,0.75,9,0.848,0.363,translation,,moved,1.0235,8.009,6.632,1.377,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7592,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:52.335+00:00,67,-1,67,-1.3578,67.396,True,True,True,1,358.846,FORWARD,unknown neighbor,3724,0.12,0.12101,0.02451,-0.656,6.851,7.329,4.392,0.955,0.567,208,243,237,208,0.878,0.917,11,0.863,0.504,translation,,moved,1.0084,7.861,7.329,0.532,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7713,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:52.960+00:00,68,-1,68,-1.378,68.3994,True,True,True,1,358.846,FORWARD,unknown neighbor,3765,0.12,0.12042,0.02548,-1.089,6.883,7.504,4.66,0.957,0.63,211,267,237,211,0.89,0.833,10,0.854,0.459,translation,,moved,1.0035,7.803,7.504,0.299,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7571,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:53.613+00:00,69,-1,69,-1.3983,69.4071,True,True,True,1,358.846,FORWARD,unknown neighbor,3806,0.12,0.12095,0.02619,-0.812,7.13,7.803,4.737,0.951,0.531,211,261,238,211,0.887,0.833,10,0.818,0.49,translation,,moved,1.0079,7.771,7.803,0.032,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7648,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:54.246+00:00,70,-1,70,-1.4185,70.4107,True,True,True,1,358.846,FORWARD,unknown neighbor,3845,0.12,0.12046,0.02714,0.106,6.648,9.474,5.832,0.937,0.523,222,277,252,222,0.881,1.0,12,0.715,0.488,translation,,moved,1.0038,7.773,9.474,1.701,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7686,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:54.874+00:00,71,-1,71,-1.4387,71.4118,True,True,True,1,358.846,FORWARD,unknown neighbor,3886,0.12,0.12016,0.02711,-0.414,5.814,7.71,4.138,0.949,0.619,202,255,229,202,0.882,0.75,9,0.81,0.576,translation,,moved,1.0013,7.875,7.71,0.165,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7731,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:55.511+00:00,72,-1,72,-1.4589,72.4146,True,True,True,1,358.846,FORWARD,unknown neighbor,3926,0.12,0.12036,0.02762,0.483,6.166,8.109,4.691,0.949,0.607,201,261,229,201,0.878,0.917,11,0.813,0.612,translation,,moved,1.003,7.857,8.109,0.252,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7883,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:56.137+00:00,73,-1,73,-1.4791,73.418,True,True,True,1,358.846,FORWARD,unknown neighbor,3965,0.12,0.12043,0.02898,1.533,6.964,8.886,4.051,0.947,0.558,199,267,229,199,0.869,0.75,9,0.818,0.551,translation,,moved,1.0036,7.872,8.886,1.014,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7792,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:56.768+00:00,74,-1,74,-1.4993,74.4189,True,True,True,1,358.846,FORWARD,unknown neighbor,4006,0.12,0.12013,0.03059,1.945,7.27,9.329,5.323,0.949,0.53,198,259,225,198,0.88,0.833,10,0.808,0.575,translation,,moved,1.0011,7.933,9.329,1.396,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7702,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:57.480+00:00,75,-1,74,-1.4993,74.4189,True,True,True,1,358.846,FORWARD,unknown neighbor,4048,0.12,0.12009,0.15843,0.0,0.0,0.053,0.019,0.0,0.0,1,305,15,1,0.067,0.0,0,0.0,0.0,none,motion_debug\step_0075_forward_motion.json,blocked,0.0,8.017,0.053,7.964,,world flow collapsed after forward input while only local animation changed; obstacle or impassable boundary likely,False,True,False,0.4004,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:58.191+00:00,76,-1,74,-1.4993,74.4189,True,True,True,1,358.846,FORWARD,unknown neighbor,4095,0.12,0.12024,0.12949,0.0,0.0,0.118,0.135,0.0,0.0,1,174,14,1,0.071,0.0,0,0.0,0.0,none,motion_debug\step_0076_forward_motion.json,blocked,0.0,8.017,0.118,7.899,,world flow collapsed after forward input while only local animation changed; obstacle or impassable boundary likely,False,True,False,0.4014,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
